incident_id,event_timestamp,service_name,gcp_region,owning_team,severity,root_cause,alert_count,duplicate_alerts,p95_latency_ms,error_rate_pct,cpu_utilization_pct,memory_utilization_pct,deployment_within_2h,customer_impact_score,mttr_minutes,escalated
inc-000188,2026-01-01T21:49:00+00:00,search,asia-south1,sre,high,traffic_spike,49,26,101,1.126,61.81,21.31,0,27.95,86,1
inc-000189,2026-01-01T21:56:00+00:00,inventory,europe-west1,ml-platform,low,dependency_timeout,7,1,379,0.0,41.33,99.36,0,12.62,30,0
inc-000190,2026-01-01T22:03:00+00:00,payments,asia-south1,sre,critical,quota_exhaustion,109,42,169,4.997,44.78,61.15,0,68.27,254,1
inc-000191,2026-01-01T22:10:00+00:00,user-profile,us-east1,sre,medium,traffic_spike,16,4,176,0.252,63.67,82.56,0,12.36,25,0
inc-000192,2026-01-01T22:17:00+00:00,checkout,europe-west1,backend,low,dependency_timeout,10,2,305,0.251,71.85,100,0,12.88,24,0
inc-000193,2026-01-01T22:24:00+00:00,inventory,asia-south1,backend,medium,traffic_spike,19,1,213,2.508,68.98,70.99,0,21.4,63,0
inc-000194,2026-01-01T22:31:00+00:00,search,us-central1,backend,low,dependency_timeout,11,4,1028,0.886,30.02,47.1,0,33.31,50,0
inc-000195,2026-01-01T22:38:00+00:00,search,us-central1,platform,medium,traffic_spike,10,4,179,2.814,40.03,66.86,1,17.42,42,0
inc-000196,2026-01-01T22:45:00+00:00,recommendations,us-central1,payments,critical,database_latency,107,25,634,1.443,60.6,65.2,0,68.33,299,1
inc-000197,2026-01-01T22:52:00+00:00,search,europe-west1,payments,low,bad_deploy,4,0,258,6.743,22.51,82.24,1,28.48,42,0
inc-000198,2026-01-01T22:59:00+00:00,recommendations,us-east1,payments,medium,database_latency,17,8,732,1.555,63.37,84.31,0,30.62,52,0
inc-000199,2026-01-01T23:06:00+00:00,recommendations,us-east1,payments,medium,traffic_spike,16,6,182,0.905,65.36,63.0,0,14.46,43,0
inc-000200,2026-01-01T23:13:00+00:00,search,europe-west1,ml-platform,medium,database_latency,13,3,672,1.615,47.03,63.25,1,27.5,53,0
inc-000201,2026-01-01T23:20:00+00:00,checkout,asia-south1,sre,high,traffic_spike,57,11,141,1.993,53.11,67.87,0,35.15,103,1
inc-000202,2026-01-01T23:27:00+00:00,search,us-east1,ml-platform,high,dependency_timeout,36,8,206,1.37,82.21,58.61,0,25.46,95,1
inc-000203,2026-01-01T23:34:00+00:00,inventory,us-east1,ml-platform,critical,dependency_timeout,70,26,615,1.371,55.03,43.58,0,50.99,234,1
inc-000204,2026-01-01T23:41:00+00:00,recommendations,europe-west1,backend,low,bad_deploy,10,3,73,11.777,47.09,71.79,1,41.66,78,1
inc-000205,2026-01-01T23:48:00+00:00,payments,us-east1,sre,low,dependency_timeout,6,3,910,2.662,71.79,64.44,0,33.44,47,0
inc-000206,2026-01-01T23:55:00+00:00,search,us-east1,backend,medium,traffic_spike,22,7,199,0.0,59.84,81.04,1,14.88,50,0
inc-000207,2026-01-02T00:02:00+00:00,checkout,europe-west1,platform,high,traffic_spike,76,47,191,1.209,32.82,75.88,0,42.6,193,1
inc-000208,2026-01-02T00:09:00+00:00,recommendations,europe-west1,platform,high,dependency_timeout,45,13,349,0.175,66.38,70.67,0,29.5,88,1
inc-000209,2026-01-02T00:16:00+00:00,search,us-east1,platform,low,traffic_spike,6,1,119,1.609,22.55,70.38,1,10.5,20,0
inc-000210,2026-01-02T00:23:00+00:00,payments,us-central1,sre,critical,traffic_spike,113,23,258,1.481,29.94,50.16,0,61.74,356,1
inc-000211,2026-01-02T00:30:00+00:00,user-profile,us-central1,backend,medium,quota_exhaustion,9,2,213,4.756,47.07,76.31,0,23.64,45,0
inc-000212,2026-01-02T00:37:00+00:00,checkout,us-central1,sre,low,dependency_timeout,4,0,991,0.0,81.53,89.13,1,26.57,25,0
inc-000213,2026-01-02T00:44:00+00:00,search,asia-south1,payments,low,traffic_spike,9,4,219,1.175,100,78.28,0,13.05,35,0
inc-000214,2026-01-02T00:51:00+00:00,checkout,europe-west1,ml-platform,high,bad_deploy,63,13,225,4.583,49.59,73.13,1,47.72,178,1
inc-000215,2026-01-02T00:58:00+00:00,inventory,us-central1,platform,high,dependency_timeout,42,11,637,0.755,75.14,68.42,1,37.09,74,1
inc-000216,2026-01-02T01:05:00+00:00,checkout,asia-south1,payments,low,bad_deploy,10,3,145,10.613,70.49,62.69,1,39.96,71,1
inc-000217,2026-01-02T01:12:00+00:00,recommendations,europe-west1,payments,low,traffic_spike,9,1,220,0.269,54.33,71.05,0,10.36,23,0
inc-000218,2026-01-02T01:19:00+00:00,recommendations,asia-south1,platform,low,traffic_spike,6,0,176,2.031,81.99,57.33,0,13.19,29,0
inc-000219,2026-01-02T01:26:00+00:00,user-profile,europe-west1,ml-platform,medium,database_latency,12,1,872,1.698,33.77,94.82,0,32.29,63,0
inc-000220,2026-01-02T01:33:00+00:00,recommendations,us-central1,sre,low,bad_deploy,10,3,193,7.461,100,63.06,1,31.71,46,0
inc-000221,2026-01-02T01:40:00+00:00,checkout,europe-west1,sre,medium,traffic_spike,12,7,208,2.206,57.21,66.48,0,17.22,47,0
inc-000222,2026-01-02T01:47:00+00:00,search,europe-west1,payments,low,quota_exhaustion,8,3,138,5.745,44.92,66.02,1,24.29,36,0
inc-000223,2026-01-02T01:54:00+00:00,checkout,europe-west1,payments,high,traffic_spike,48,22,157,0.807,56.44,60.17,0,27.95,126,1
inc-000224,2026-01-02T02:01:00+00:00,search,us-east1,sre,medium,database_latency,11,2,605,1.075,59.41,86.46,0,23.3,46,0
inc-000225,2026-01-02T02:08:00+00:00,checkout,europe-west1,payments,medium,database_latency,7,2,700,1.08,94.69,89.34,0,23.89,26,0
inc-000226,2026-01-02T02:15:00+00:00,inventory,asia-south1,backend,medium,traffic_spike,16,5,230,1.762,87.56,79.39,0,18.24,44,0
inc-000227,2026-01-02T02:22:00+00:00,recommendations,asia-south1,payments,low,database_latency,13,3,867,0.881,51.16,61.43,0,30.17,62,0
inc-000228,2026-01-02T02:29:00+00:00,user-profile,europe-west1,platform,high,quota_exhaustion,43,19,242,11.747,30.48,61.41,1,60.64,155,1
inc-000229,2026-01-02T02:36:00+00:00,checkout,europe-west1,backend,medium,database_latency,25,4,951,1.834,36.95,59.42,0,40.53,75,0
inc-000230,2026-01-02T02:43:00+00:00,payments,asia-south1,ml-platform,medium,traffic_spike,20,5,70,0.0,66.11,79.52,1,10.75,62,0
inc-000231,2026-01-02T02:50:00+00:00,search,us-central1,platform,medium,database_latency,22,4,617,1.364,70.09,72.85,0,29.42,71,0
inc-000232,2026-01-02T02:57:00+00:00,search,asia-south1,ml-platform,low,traffic_spike,5,1,194,0.693,54.66,71.31,0,9.18,20,0
inc-000233,2026-01-02T03:04:00+00:00,user-profile,us-east1,ml-platform,low,dependency_timeout,6,3,198,1.342,81.64,57.58,0,11.68,22,0
inc-000234,2026-01-02T03:11:00+00:00,user-profile,asia-south1,backend,medium,traffic_spike,3,1,184,0.0,87.26,84.25,0,5.95,10,0
inc-000235,2026-01-02T03:18:00+00:00,search,us-east1,platform,low,quota_exhaustion,7,1,178,7.232,84.9,65.91,1,29.3,54,0
inc-000236,2026-01-02T03:25:00+00:00,recommendations,europe-west1,ml-platform,low,dependency_timeout,4,0,467,1.325,55.67,71.08,0,17.45,27,0
inc-000237,2026-01-02T03:32:00+00:00,user-profile,asia-south1,backend,medium,quota_exhaustion,8,4,105,11.028,36.09,55.06,0,39.31,60,1
inc-000238,2026-01-02T03:39:00+00:00,user-profile,us-east1,payments,low,quota_exhaustion,5,0,173,9.774,72.52,60.92,0,35.9,55,1
inc-000239,2026-01-02T03:46:00+00:00,user-profile,asia-south1,sre,low,database_latency,8,3,1141,1.025,43.57,72.99,0,35.2,43,0
inc-000240,2026-01-02T03:53:00+00:00,user-profile,us-central1,ml-platform,high,traffic_spike,34,3,191,0.396,73.49,72.18,0,21.26,102,1
inc-000241,2026-01-02T04:00:00+00:00,search,europe-west1,payments,medium,quota_exhaustion,21,2,307,9.861,39.79,77.25,0,46.71,83,1
inc-000242,2026-01-02T04:07:00+00:00,checkout,us-central1,payments,medium,database_latency,21,9,851,2.248,45.36,72.86,0,37.47,76,0
inc-000243,2026-01-02T04:14:00+00:00,search,us-east1,ml-platform,medium,database_latency,15,6,870,0.416,59.62,64.98,0,29.75,37,0
inc-000244,2026-01-02T04:21:00+00:00,search,us-central1,sre,low,quota_exhaustion,7,1,216,10.889,33.1,88.65,0,41.22,65,1
inc-000245,2026-01-02T04:28:00+00:00,checkout,us-east1,backend,high,database_latency,65,29,986,0.534,15.5,57.5,0,55.5,137,1
inc-000246,2026-01-02T04:35:00+00:00,inventory,us-east1,sre,medium,traffic_spike,24,15,217,0.084,81.18,69.31,0,16.48,33,0
inc-000247,2026-01-02T04:42:00+00:00,payments,europe-west1,sre,critical,quota_exhaustion,57,22,112,11.006,53.24,100,0,61.47,188,1
inc-000248,2026-01-02T04:49:00+00:00,inventory,asia-south1,platform,high,quota_exhaustion,90,32,136,5.326,50.76,82.6,0,59.88,328,1
inc-000249,2026-01-02T04:56:00+00:00,payments,us-east1,backend,medium,traffic_spike,8,1,130,0.087,79.13,56.24,0,7.11,16,0
inc-000250,2026-01-02T05:03:00+00:00,inventory,us-central1,payments,high,database_latency,44,5,828,2.695,70.53,70.32,0,48.58,83,1
inc-000251,2026-01-02T05:10:00+00:00,search,us-east1,payments,low,bad_deploy,7,4,224,10.047,48.79,85.15,1,38.89,68,1
inc-000252,2026-01-02T05:17:00+00:00,checkout,europe-west1,payments,high,quota_exhaustion,42,13,110,10.538,77.54,75.32,0,53.26,130,1
inc-000253,2026-01-02T05:24:00+00:00,recommendations,europe-west1,ml-platform,high,database_latency,36,11,649,0.0,64.99,98.89,1,32.42,133,1
inc-000254,2026-01-02T05:31:00+00:00,search,asia-south1,ml-platform,critical,bad_deploy,82,23,148,6.857,75.14,85.57,1,61.17,202,1
inc-000255,2026-01-02T05:38:00+00:00,recommendations,us-east1,backend,high,bad_deploy,59,18,201,6.196,79.19,95.78,1,50.16,215,1
inc-000256,2026-01-02T05:45:00+00:00,payments,europe-west1,ml-platform,low,quota_exhaustion,6,1,213,11.221,46.18,85.09,0,41.69,61,1
inc-000257,2026-01-02T05:52:00+00:00,recommendations,us-east1,sre,medium,dependency_timeout,10,5,548,0.0,53.04,51.27,0,18.2,29,0
inc-000258,2026-01-02T05:59:00+00:00,payments,europe-west1,payments,medium,dependency_timeout,15,3,390,0.525,61.94,76.37,0,18.07,48,0
inc-000259,2026-01-02T06:06:00+00:00,payments,us-central1,sre,high,bad_deploy,22,7,206,11.677,58.58,64.82,1,50.08,119,1
inc-000260,2026-01-02T06:13:00+00:00,user-profile,us-east1,platform,low,quota_exhaustion,7,2,129,9.199,36.33,57.81,0,33.97,61,1
inc-000261,2026-01-02T06:20:00+00:00,search,us-east1,sre,medium,database_latency,18,9,766,1.02,57.15,93.43,0,30.31,75,0
inc-000262,2026-01-02T06:27:00+00:00,inventory,asia-south1,payments,high,dependency_timeout,40,16,714,0.0,72.02,75.78,0,35.85,122,1
inc-000263,2026-01-02T06:34:00+00:00,checkout,asia-south1,payments,medium,dependency_timeout,12,2,731,2.133,56.71,70.89,1,30.07,60,0
inc-000264,2026-01-02T06:41:00+00:00,payments,asia-south1,ml-platform,medium,traffic_spike,7,2,242,0.0,43.92,69.94,0,9.2,24,0
inc-000265,2026-01-02T06:48:00+00:00,search,europe-west1,sre,medium,dependency_timeout,15,2,366,0.0,88.96,83.74,0,15.9,42,0
inc-000266,2026-01-02T06:55:00+00:00,recommendations,europe-west1,payments,low,dependency_timeout,9,3,358,0.67,52.12,80.84,0,15.01,27,0
inc-000267,2026-01-02T07:02:00+00:00,search,europe-west1,platform,high,database_latency,42,5,634,2.951,5.84,80.01,0,43.6,160,1
inc-000268,2026-01-02T07:09:00+00:00,search,us-central1,payments,medium,database_latency,28,9,620,1.178,35.69,68.2,0,31.63,65,0
inc-000269,2026-01-02T07:16:00+00:00,search,asia-south1,backend,low,dependency_timeout,7,4,912,1.664,49.15,66.02,0,30.94,38,0
inc-000270,2026-01-02T07:23:00+00:00,search,us-central1,ml-platform,medium,database_latency,23,10,623,0.0,24.95,63.62,0,25.92,45,0
inc-000271,2026-01-02T07:30:00+00:00,inventory,asia-south1,backend,medium,dependency_timeout,11,5,827,1.969,66.48,73.64,1,31.53,38,0
inc-000272,2026-01-02T07:37:00+00:00,inventory,asia-south1,ml-platform,low,traffic_spike,7,4,187,1.472,39.55,84.16,1,12.24,23,0
inc-000273,2026-01-02T07:44:00+00:00,recommendations,us-east1,backend,high,traffic_spike,30,15,38,0.343,67.42,83.07,1,15.48,39,1
inc-000274,2026-01-02T07:51:00+00:00,search,europe-west1,backend,medium,traffic_spike,13,8,214,0.739,64.82,64.05,0,13.42,37,0
inc-000275,2026-01-02T07:58:00+00:00,user-profile,us-east1,backend,low,database_latency,9,5,751,0.339,74.65,43.4,1,23.84,44,0
inc-000276,2026-01-02T08:05:00+00:00,search,europe-west1,backend,high,dependency_timeout,40,11,662,0.989,71.75,63.18,1,37.52,96,1
inc-000277,2026-01-02T08:12:00+00:00,user-profile,asia-south1,payments,high,traffic_spike,43,11,272,1.464,49.39,65.34,1,30.54,112,1
inc-000278,2026-01-02T08:19:00+00:00,recommendations,asia-south1,platform,critical,database_latency,79,31,1120,1.197,56.15,48.27,0,67.14,220,1
inc-000279,2026-01-02T08:26:00+00:00,search,us-east1,sre,medium,dependency_timeout,15,3,665,0.0,51.55,55.83,0,23.38,56,0
inc-000280,2026-01-02T08:33:00+00:00,checkout,us-east1,sre,low,traffic_spike,3,0,199,0.478,46.26,75.99,0,7.76,12,0
inc-000281,2026-01-02T08:40:00+00:00,search,us-central1,sre,low,quota_exhaustion,4,0,213,6.575,81.3,35.55,0,26.85,42,0
inc-000282,2026-01-02T08:47:00+00:00,recommendations,asia-south1,ml-platform,low,database_latency,17,6,529,1.323,78.54,71.02,1,24.84,67,0
inc-000283,2026-01-02T08:54:00+00:00,inventory,us-central1,backend,high,quota_exhaustion,43,17,127,6.291,41.71,63.35,0,41.4,80,1
inc-000284,2026-01-02T09:01:00+00:00,inventory,europe-west1,sre,low,dependency_timeout,6,0,740,1.287,51.81,86.28,0,25.06,31,0
inc-000285,2026-01-02T09:08:00+00:00,user-profile,us-east1,platform,low,database_latency,10,2,987,1.679,27.54,65.29,0,34.21,51,0
inc-000286,2026-01-02T09:15:00+00:00,inventory,asia-south1,payments,critical,bad_deploy,87,56,66,9.54,70.11,70.61,1,69.42,298,1
inc-000287,2026-01-02T09:22:00+00:00,search,europe-west1,platform,critical,bad_deploy,94,27,164,4.888,98.66,77.12,1,61.06,202,1
inc-000288,2026-01-02T09:29:00+00:00,search,asia-south1,platform,low,traffic_spike,11,3,271,0.61,81.94,76.07,0,13.55,35,0
inc-000289,2026-01-02T09:36:00+00:00,user-profile,asia-south1,ml-platform,low,traffic_spike,5,1,154,0.431,78.22,61.12,0,7.39,15,0
inc-000290,2026-01-02T09:43:00+00:00,recommendations,us-east1,ml-platform,low,traffic_spike,8,4,157,1.256,60.07,92.43,1,11.29,23,0
inc-000291,2026-01-02T09:50:00+00:00,recommendations,us-east1,backend,low,dependency_timeout,3,1,645,1.733,65.16,69.28,0,22.67,27,0
inc-000292,2026-01-02T09:57:00+00:00,payments,us-east1,platform,medium,traffic_spike,22,5,268,1.026,82.26,81.13,0,19.68,81,0
inc-000293,2026-01-02T10:04:00+00:00,inventory,us-east1,backend,critical,bad_deploy,59,29,168,5.517,63.61,70.89,1,47.3,214,1
inc-000294,2026-01-02T10:11:00+00:00,inventory,us-east1,ml-platform,medium,database_latency,18,11,769,0.0,70.87,87.5,0,27.33,70,0
inc-000295,2026-01-02T10:18:00+00:00,inventory,asia-south1,sre,medium,database_latency,14,4,691,1.453,60.78,55.42,0,27.93,45,0
inc-000296,2026-01-02T10:25:00+00:00,checkout,us-central1,ml-platform,low,traffic_spike,5,0,106,0.62,57.36,63.74,1,6.76,18,0
inc-000297,2026-01-02T10:32:00+00:00,payments,us-central1,sre,medium,traffic_spike,22,2,153,0.0,40.15,55.05,0,13.73,62,0
inc-000298,2026-01-02T10:39:00+00:00,checkout,asia-south1,payments,medium,quota_exhaustion,26,8,113,10.627,66.67,68.41,1,46.41,134,1
inc-000299,2026-01-02T10:46:00+00:00,inventory,us-east1,sre,medium,database_latency,23,11,989,0.661,88.1,63.92,0,37.06,73,0
inc-000300,2026-01-02T10:53:00+00:00,inventory,us-east1,backend,low,bad_deploy,13,1,283,7.829,19.81,52.95,1,36.41,81,0
inc-000301,2026-01-02T11:00:00+00:00,user-profile,us-east1,backend,medium,traffic_spike,2,1,142,0.763,58.47,47.58,0,6.74,11,0
inc-000302,2026-01-02T11:07:00+00:00,checkout,us-east1,sre,low,traffic_spike,8,3,225,1.436,86.58,69.28,0,13.53,34,0
inc-000303,2026-01-02T11:14:00+00:00,recommendations,europe-west1,platform,low,database_latency,8,2,854,0.0,39.92,48.92,0,24.95,43,0
inc-000304,2026-01-02T11:21:00+00:00,search,us-central1,backend,medium,database_latency,23,9,478,0.521,71.5,64.63,0,23.86,54,0
inc-000305,2026-01-02T11:28:00+00:00,checkout,us-central1,payments,low,traffic_spike,6,3,105,1.357,76.33,75.72,0,9.4,17,0
inc-000306,2026-01-02T11:35:00+00:00,recommendations,asia-south1,backend,low,quota_exhaustion,9,1,193,6.432,65.48,51.5,0,28.17,48,0
inc-000307,2026-01-02T11:42:00+00:00,checkout,us-central1,payments,medium,traffic_spike,11,6,214,1.752,50.99,74.12,0,15.56,32,0
inc-000308,2026-01-02T11:49:00+00:00,search,europe-west1,payments,low,bad_deploy,10,4,251,12.957,42.09,67.48,1,49.65,80,1
inc-000309,2026-01-02T11:56:00+00:00,recommendations,asia-south1,sre,high,traffic_spike,33,11,92,1.274,42.4,69.13,0,20.97,99,1
inc-000310,2026-01-02T12:03:00+00:00,checkout,us-east1,ml-platform,low,traffic_spike,5,0,112,0.0,74.18,44.66,0,5.05,15,0
inc-000311,2026-01-02T12:10:00+00:00,recommendations,europe-west1,platform,low,quota_exhaustion,9,1,166,4.276,73.13,47.67,0,21.03,39,0
inc-000312,2026-01-02T12:17:00+00:00,user-profile,europe-west1,ml-platform,medium,quota_exhaustion,17,7,59,10.943,61.38,52.43,0,41.95,81,1
inc-000313,2026-01-02T12:24:00+00:00,recommendations,asia-south1,payments,high,bad_deploy,72,27,239,4.587,75.27,89.38,1,52.14,227,1
inc-000314,2026-01-02T12:31:00+00:00,user-profile,europe-west1,payments,high,traffic_spike,55,14,214,0.735,68.18,68.91,0,32.3,153,1
inc-000315,2026-01-02T12:38:00+00:00,search,us-central1,backend,low,database_latency,8,3,984,1.629,62.29,51.8,0,33.09,39,0
inc-000316,2026-01-02T12:45:00+00:00,inventory,us-east1,backend,low,traffic_spike,7,1,192,0.747,63.04,60.95,1,10.19,26,0
inc-000317,2026-01-02T12:52:00+00:00,checkout,europe-west1,sre,low,traffic_spike,5,3,117,2.095,73.98,100,0,11.46,22,0
inc-000318,2026-01-02T12:59:00+00:00,recommendations,us-central1,payments,medium,database_latency,19,9,424,1.021,95.47,31.04,1,22.21,45,0
inc-000319,2026-01-02T13:06:00+00:00,payments,europe-west1,backend,medium,bad_deploy,19,8,142,6.912,52.22,71.15,1,32.84,59,0
inc-000320,2026-01-02T13:13:00+00:00,recommendations,europe-west1,platform,high,database_latency,31,13,1158,2.144,71.99,70.77,0,49.33,118,1
inc-000321,2026-01-02T13:20:00+00:00,recommendations,asia-south1,backend,medium,quota_exhaustion,20,2,185,9.146,100,79.58,0,41.06,90,1
inc-000322,2026-01-02T13:27:00+00:00,payments,asia-south1,sre,medium,traffic_spike,20,3,226,0.0,45.31,50.62,1,14.65,55,0
inc-000323,2026-01-02T13:34:00+00:00,user-profile,us-east1,backend,high,database_latency,36,18,469,1.649,66.33,56.2,0,32.87,67,1
inc-000324,2026-01-02T13:41:00+00:00,user-profile,europe-west1,ml-platform,low,database_latency,10,1,420,1.398,49.34,49.56,0,19.19,39,0
inc-000325,2026-01-02T13:48:00+00:00,search,us-east1,ml-platform,medium,bad_deploy,4,2,181,3.43,47.34,65.41,1,16.62,31,0
inc-000326,2026-01-02T13:55:00+00:00,payments,asia-south1,payments,low,traffic_spike,8,4,115,1.38,49.84,37.98,0,10.62,35,0
inc-000327,2026-01-02T14:02:00+00:00,search,us-east1,sre,medium,database_latency,24,15,619,0.248,55.02,54.33,0,27.02,67,0
inc-000328,2026-01-02T14:09:00+00:00,inventory,europe-west1,platform,high,bad_deploy,59,38,219,10.662,47.8,91.94,1,64.01,185,1
inc-000329,2026-01-02T14:16:00+00:00,search,asia-south1,platform,low,dependency_timeout,8,0,962,0.907,54.5,85.02,0,30.37,36,0
inc-000330,2026-01-02T14:23:00+00:00,recommendations,europe-west1,platform,medium,database_latency,17,8,906,1.826,87.64,67.38,0,35.78,66,0
inc-000331,2026-01-02T14:30:00+00:00,search,asia-south1,ml-platform,low,traffic_spike,6,2,172,2.337,100,83.34,0,14.01,22,0
inc-000332,2026-01-02T14:37:00+00:00,search,europe-west1,platform,critical,dependency_timeout,104,11,938,1.322,70.4,85.37,0,74.22,251,1
inc-000333,2026-01-02T14:44:00+00:00,user-profile,us-east1,sre,high,database_latency,60,30,991,1.392,49.01,68.52,1,55.95,178,1
inc-000334,2026-01-02T14:51:00+00:00,checkout,europe-west1,sre,high,quota_exhaustion,50,22,109,4.266,78.31,92.11,0,38.02,177,1
inc-000335,2026-01-02T14:58:00+00:00,payments,us-east1,sre,low,bad_deploy,4,2,242,6.947,79.31,86.95,1,28.69,38,0
inc-000336,2026-01-02T15:05:00+00:00,payments,us-central1,platform,medium,database_latency,14,8,922,0.551,55.63,71.79,0,31.0,65,0
inc-000337,2026-01-02T15:12:00+00:00,recommendations,europe-west1,ml-platform,high,traffic_spike,68,22,183,1.237,100,70.78,0,38.89,107,1
inc-000338,2026-01-02T15:19:00+00:00,search,us-east1,sre,critical,quota_exhaustion,71,26,145,12.91,36.62,94.41,0,74.31,244,1
inc-000339,2026-01-02T15:26:00+00:00,checkout,us-central1,sre,medium,bad_deploy,22,6,258,3.666,50.49,74.89,1,27.35,64,0
inc-000340,2026-01-02T15:33:00+00:00,user-profile,us-central1,platform,low,database_latency,10,1,1046,1.498,71.76,52.35,0,35.14,56,0
inc-000341,2026-01-02T15:40:00+00:00,checkout,us-east1,ml-platform,high,bad_deploy,45,11,266,5.028,43.93,63.01,1,41.98,106,1
inc-000342,2026-01-02T15:47:00+00:00,recommendations,us-east1,platform,high,quota_exhaustion,46,24,232,9.964,19.57,36.29,0,56.39,129,1
inc-000343,2026-01-02T15:54:00+00:00,inventory,us-east1,sre,medium,quota_exhaustion,19,8,200,6.324,85.65,65.67,0,32.52,90,0
inc-000344,2026-01-02T16:01:00+00:00,inventory,asia-south1,backend,medium,database_latency,12,7,717,0.81,61.29,74.58,1,25.76,34,0
inc-000345,2026-01-02T16:08:00+00:00,payments,us-central1,platform,medium,database_latency,11,1,641,1.524,47.8,69.54,0,25.55,40,0
inc-000346,2026-01-02T16:15:00+00:00,user-profile,europe-west1,payments,low,dependency_timeout,9,4,536,0.629,60.91,56.26,0,19.34,44,0
